ACCT_ID,SUBSTATION,SUPPLY_TYPE,MR_SOURCE_CD,PAY_AMT,PAY_DATE,CURRENT_ASSESSMENT
7265572000,MUNNA LAL POWER HOUSE_20049,10,SM,1930,15-JUL-2025,2256.41
5392172000,RANI MAHAL_20050,20,MOBMRI,658,24-JUL-2025,651.45
0875441043,SUTI MILL_20055,10,MRI,18773,09-JUL-2025,19826.24
5600374298,RANI MAHAL_20050,10,OCR_CORAL,290,16-JUL-2025,573.89
5599474080,SHIPRI_20053,10,MOBILEBILL,2500,01-JUL-2025,2481.02
8290924882,SUTI MILL_20055,22,MRI,33529,11-JUL-2025,33525.96
3959372000,RANI MAHAL_20050,10,MOBMRI,1180,12-JUL-2025,1366.1
0878595508,SHIPRI_20053,20,SM,501,04-JUL-2025,506.48
0828129289,SHIPRI_20053,10,MOBILEBILL,1750,07-JUL-2025,2037.82
6499172000,RANI MAHAL_20050,10,SM,1629,08-JUL-2025,725.15
4145182000,SHIPRI_20053,10,MOBILEBILL,1436,08-JUL-2025,1650.75
4966872000,RANI MAHAL_20050,10,SM,1407,17-JUL-2025,661.23
0955372000,UNNAV GATE_20056,10,MRB,715,11-JUL-2025,-118.69
9282872000,RANI MAHAL_20050,10,OCR_CORAL,1240,25-JUL-2025,1447.52
6770182000,MUNNA LAL POWER HOUSE_20049,10,SM,1451,21-JUL-2025,1706.87
3357826685,SHIPRI_20053,92,MOBMRI,4632,17-JUL-2025,4629.27
2149272000,JAIL CHOWRAHA_20051,20,SM,1207,19-JUL-2025,1192.71
2588674483,RANI MAHAL_20050,20,MOBMRI,660,19-JUL-2025,660.46
9788182000,SHIPRI_20053,10,MOBILEBILL,3320,25-JUL-2025,3502.17
3670429855,SUTI MILL_20055,10,SM,1408,03-JUL-2025,1655.3
3128872000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,7158,19-JUL-2025,7743.29
2296182000,SHIPRI_20053,10,MOBILEBILL,1676,28-JUL-2025,1952.83
3486072000,SHIPRI_20053,20,SM,1979,11-JUL-2025,1982.69
1718628025,UNNAV GATE_20056,10,MOBMRI,1189,19-JUL-2025,1403.73
9849486094,RANI MAHAL_20050,10,SM,1550,20-JUL-2025,1346.58
5456580796,UNNAV GATE_20056,10,SM,820,17-JUL-2025,963.03
6929166071,SUTI MILL_20055,10,SM,1790,08-JUL-2025,2100.98
6615212074,HYDEL COLONY_20202,10,SM,824,15-JUL-2025,994.15
4053082000,JAIL CHOWRAHA_20051,10,SM,3837,05-JUL-2025,6405.45
9465372000,MUNNA LAL POWER HOUSE_20049,10,SM,1485,08-JUL-2025,1749.79
3888931678,SHIPRI_20053,20,MOBMRI,1181,16-JUL-2025,1174.8
7428172000,RANI MAHAL_20050,10,MOBILEBILL,1190,03-JUL-2025,853.33
1164572000,JAIL CHOWRAHA_20051,20,MOBILEBILL,897,14-JUL-2025,896.52
2195572000,UNNAV GATE_20056,10,MOBMRI,1500,16-JUL-2025,1732.16
3875472000,UNNAV GATE_20056,10,MOBILEBILL,4110,11-JUL-2025,4541.18
0125439941,JAIL CHOWRAHA_20051,22,MRI,29187,24-JUL-2025,13822.95
2543082000,JAIL CHOWRAHA_20051,10,MOBILEBILL,2920,11-JUL-2025,3301.13
8342136759,SUTI MILL_20055,10,SM,1780,12-JUL-2025,2073.86
7821077843,PULIYA NO. 9_20052,10,SM,1507,15-JUL-2025,1773.46
8747063022,RANI MAHAL_20050,10,MOBMRI,2539,16-JUL-2025,2925.75
7645672000,RANI MAHAL_20050,10,OCR_CORAL,1194,29-JUL-2025,1018.06
1591182000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,5770,04-JUL-2025,6284.41
2664234642,JAIL CHOWRAHA_20051,10,OCR_CORAL,572,20-JUL-2025,619.29
2728172000,RANI MAHAL_20050,10,MOBILEBILL,3485,09-JUL-2025,3824.69
9649820030,SUTI MILL_20055,10,SM,3225,09-JUL-2025,3649.83
9936182000,RANI MAHAL_20050,10,MOBILEBILL,7016,26-JUL-2025,7710.94
0116172000,SHIPRI_20053,10,SM,4508,12-JUL-2025,4960.51
8328872000,MUNNA LAL POWER HOUSE_20049,20,OCR_CORAL,639,21-JUL-2025,639.4
6326282000,JAIL CHOWRAHA_20051,10,MOBILEBILL,400,11-JUL-2025,457.86
2857082000,MUNNA LAL POWER HOUSE_20049,10,MRI,9729,16-JUL-2025,10455.21
9751315354,UNNAV GATE_20056,20,MOBMRI,1407,04-JUL-2025,1421.18
2651457977,UNNAV GATE_20056,10,MOBMRI,1254,16-JUL-2025,1475.86
7136372000,SHIPRI_20053,10,MOBMRI,4433,22-JUL-2025,4877.07
1593872000,RANI MAHAL_20050,10,SM,1319,04-JUL-2025,929.81
2247825955,RANI MAHAL_20050,20,MOBMRI,1378,24-JUL-2025,1380.55
5898672000,SHIPRI_20053,10,SM,1843,06-JUL-2025,2164.16
7992442657,SUTI MILL_20055,10,MOBMRI,2579,19-JUL-2025,2953.06
6776770565,RANI MAHAL_20050,10,,263,08-JUL-2025,294.91
5676293734,SHIPRI_20053,10,MOBMRI,1938,18-JUL-2025,2213.23
1999985785,PULIYA NO. 9_20052,10,SM,3715,06-JUL-2025,2002.5
9348395557,SHIPRI_20053,20,MOBMRI,689,17-JUL-2025,682.75
1658009636,RANI MAHAL_20050,10,MOBMRI,234,23-JUL-2025,250.05
6519520401,JAIL CHOWRAHA_20051,10,MRI,10399,16-JUL-2025,11230.91
3764672000,JAIL CHOWRAHA_20051,10,MRI,6269,05-JUL-2025,6778.26
6248172000,SHIPRI_20053,10,SM,2203,15-JUL-2025,2540.56
4699112171,RANI MAHAL_20050,10,MOBILEBILL,3782,23-JUL-2025,4244.86
4040672000,SHIPRI_20053,10,MOBMRI,2000,19-JUL-2025,2257.8
5546182000,RANI MAHAL_20050,10,MOBMRI,1714,28-JUL-2025,1970.49
6029472000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,967,18-JUL-2025,1162.32
8959287257,UNNAV GATE_20056,10,MOBMRI,1990,04-JUL-2025,2325.28
4651862604,RANI MAHAL_20050,10,SM,2894,17-JUL-2025,463.78
3912374866,RANI MAHAL_20050,10,SM,579,16-JUL-2025,675.73
4367182000,RANI MAHAL_20050,10,MOBILEBILL,4329,05-JUL-2025,4776.74
4823972000,RANI MAHAL_20050,20,MOBMRI,1993,09-JUL-2025,2011.41
9805398781,JAIL CHOWRAHA_20051,10,MOBMRI,2200,31-JUL-2025,2281.82
5488672000,MUNNA LAL POWER HOUSE_20049,10,SM,2644,25-JUL-2025,3005.29
3422382000,SHIPRI_20053,10,SM,3376,06-JUL-2025,1956.49
1210282000,SHIPRI_20053,10,SM,1092,15-JUL-2025,1306.35
5605272000,JAIL CHOWRAHA_20051,10,OCR_CORAL,1300,01-JUL-2025,1621.87
6494546616,UNNAV GATE_20056,10,SM,3115,27-JUL-2025,3614.58
1781579933,SUTI MILL_20055,10,MRI,6595,15-JUL-2025,7135.13
4647834643,JAIL CHOWRAHA_20051,20,MOBILEBILL,4036,10-JUL-2025,4030.68
3445972000,RANI MAHAL_20050,10,SM,2955,13-JUL-2025,3313.35
9466426908,SHIPRI_20053,10,SM,586,11-JUL-2025,222.81
2515082000,MUNNA LAL POWER HOUSE_20049,10,SM,2196,16-JUL-2025,245.25
9241372000,RANI MAHAL_20050,10,SM,6000,08-JUL-2025,1887.5
6738093155,SUTI MILL_20055,10,MRB,976,16-JUL-2025,506.09
8707543000,RANI MAHAL_20050,11,MRI,7546,09-JUL-2025,8079.42
9529262876,SHIPRI_20053,10,MOBMRI,19,15-JUL-2025,19.92
0127638620,UNNAV GATE_20056,10,MOBMRI,764,11-JUL-2025,-280.74
8903272000,SHIPRI_20053,20,SM,619,08-JUL-2025,618.78
5562172000,SHIPRI_20053,10,MOBILEBILL,1691,09-JUL-2025,1972.1
5664989349,SHIPRI_20053,10,SM,1091,13-JUL-2025,1313.28
9651672000,RANI MAHAL_20050,10,SM,3742,06-JUL-2025,4133.17
6103382000,RANI MAHAL_20050,10,MOBILEBILL,1348,21-JUL-2025,1575.12
6919972000,SHIPRI_20053,10,MRI,6423,07-JUL-2025,6891.73
8500655871,PULIYA NO. 9_20052,10,SM,1104,03-JUL-2025,1320.47
5681055665,UNNAV GATE_20056,10,MOBILEBILL,2429,15-JUL-2025,2763.04
4714182000,SHIPRI_20053,20,MOBILEBILL,1118,13-JUL-2025,1117.99
6797172000,SHIPRI_20053,10,SM,1365,11-JUL-2025,1596.01
8006701028,PULIYA NO. 9_20052,10,MOBMRI,463,25-JUL-2025,535.45
5786972000,RANI MAHAL_20050,10,MOBILEBILL,1491,17-JUL-2025,1742.67
8009872000,MUNNA LAL POWER HOUSE_20049,10,SM,1759,10-JUL-2025,2076.11
9698730066,PULIYA NO. 9_20052,10,SM,3672,15-JUL-2025,4068.13
3509797432,UNNAV GATE_20056,10,MOBMRI,1459,15-JUL-2025,1732.6
7780028396,SUTI MILL_20055,10,SM,2400,09-JUL-2025,2740.95
4563349953,MUNNA LAL POWER HOUSE_20049,10,,385,28-JUL-2025,419.97
4319972000,SHIPRI_20053,10,SM,3442,02-JUL-2025,3844.99
9762772000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1185,07-JUL-2025,1415.41
5272572000,PULIYA NO. 9_20052,10,SM,3364,14-JUL-2025,3751.8
3473387481,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,5141,02-JUL-2025,2643.67
5302672000,MUNNA LAL POWER HOUSE_20049,10,MRI,6242,18-JUL-2025,6838.59
6562981826,UNNAV GATE_20056,10,MOBMRI,187,15-JUL-2025,188.59
8206172000,MUNNA LAL POWER HOUSE_20049,10,SM,2424,04-JUL-2025,2783.78
5236876339,PULIYA NO. 9_20052,10,SM,1020,08-JUL-2025,1211.57
5217472000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1999,14-JUL-2025,2296.85
2880872000,RANI MAHAL_20050,10,MOBILEBILL,3591,25-JUL-2025,3975.96
7226083549,RANI MAHAL_20050,10,MOBILEBILL,3763,11-JUL-2025,2434.59
0792394404,RANI MAHAL_20050,20,OCR_CORAL,2138,10-JUL-2025,2158.47
6956182000,RANI MAHAL_20050,10,MOBMRI,1334,26-JUL-2025,1541.78
4047272000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1466,07-JUL-2025,1727.97
8840038546,RANI MAHAL_20050,20,OCR_CORAL,1192,12-JUL-2025,1203.54
3803372000,UNNAV GATE_20056,10,SM,6867,25-JUL-2025,7381.81
7600372000,JAIL CHOWRAHA_20051,20,MOBMRI,1246,16-JUL-2025,589.34
3430172000,JAIL CHOWRAHA_20051,10,MOBILEBILL,9906,08-JUL-2025,4821.14
6760972000,SHIPRI_20053,20,MOBILEBILL,1333,14-JUL-2025,661.17
5726972000,SHIPRI_20053,10,SM,1233,05-JUL-2025,1458.84
3201382000,PULIYA NO. 9_20052,10,SM,1482,01-JUL-2025,1561.54
5832548656,UNNAV GATE_20056,10,MOBMRI,1375,04-JUL-2025,1624.19
2267472000,RANI MAHAL_20050,20,MOBILEBILL,1485,09-JUL-2025,1484.66
7930412592,JAIL CHOWRAHA_20051,10,MOBMRI,1019,07-JUL-2025,1199.91
8438472000,UNNAV GATE_20056,10,MOBILEBILL,490,11-JUL-2025,508.29
0350572000,RANI MAHAL_20050,10,SM,1330,05-JUL-2025,1397.95
5386527119,RANI MAHAL_20050,10,SM,519,14-JUL-2025,614.01
3233128141,RANI MAHAL_20050,10,,562,16-JUL-2025,578.59
8384675029,UNNAV GATE_20056,10,,2342,14-JUL-2025,0
5079572000,SHIPRI_20053,10,MOBMRI,528,12-JUL-2025,603.83
0333672000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1649,16-JUL-2025,1935.68
9049875156,RANI MAHAL_20050,20,SM,1113,14-JUL-2025,1116.15
3728972000,SHIPRI_20053,10,,1030,11-JUL-2025,1167.81
4254972000,SHIPRI_20053,10,SM,6961,22-JUL-2025,7448.71
2020372000,RANI MAHAL_20050,10,OCR_CORAL,5224,25-JUL-2025,1196.01
3996401514,UNNAV GATE_20056,10,MOBILEBILL,706,22-JUL-2025,836.42
9117272000,MUNNA LAL POWER HOUSE_20049,10,SM,1971,03-JUL-2025,2277.14
8679872000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,774,16-JUL-2025,934.16
8960772000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1575,29-JUL-2025,488.16
2668627444,SHIPRI_20053,10,MRB,3604,15-JUL-2025,4292.58
4809431869,PULIYA NO. 9_20052,10,SM,1450,14-JUL-2025,1710.23
5333872000,SHIPRI_20053,10,SM,2399,22-JUL-2025,2747.78
0476725377,SUTI MILL_20055,10,MOBMRI,2857,12-JUL-2025,3205.67
0115972000,RANI MAHAL_20050,10,OCR_CORAL,1783,02-JUL-2025,725.27
9423272000,SHIPRI_20053,10,SM,3219,07-JUL-2025,3602.49
1130282000,UNNAV GATE_20056,10,MOBMRI,1000,09-JUL-2025,325.21
3189872000,SHIPRI_20053,10,MOBMRI,1912,09-JUL-2025,2201.83
7412672000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,5166,26-JUL-2025,5679.73
2147653501,MUNNA LAL POWER HOUSE_20049,10,SM,5818,22-JUL-2025,2615.64
5463472000,RANI MAHAL_20050,10,MRI,9065,24-JUL-2025,9731.94
7441182000,SHIPRI_20053,20,MOBMRI,1175,30-JUL-2025,1174.94
5525376806,JAIL CHOWRAHA_20051,10,SM,366,05-JUL-2025,415.03
6877141102,JAIL CHOWRAHA_20051,10,SM,2808,11-JUL-2025,3168.59
1269282000,JAIL CHOWRAHA_20051,10,MOBILEBILL,60,15-JUL-2025,90.66
0154172000,PULIYA NO. 9_20052,10,,148,16-JUL-2025,0
2302707366,RANI MAHAL_20050,20,OCR_CORAL,579,20-JUL-2025,579.21
4821538070,UNNAV GATE_20056,10,MOBMRI,4030,22-JUL-2025,1984.63
7041172000,RANI MAHAL_20050,20,MOBMRI,1879,17-JUL-2025,1878.1
1719472000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1184,13-JUL-2025,1376.79
1411484660,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1102,11-JUL-2025,1274.23
6786248957,JAIL CHOWRAHA_20051,10,MOBMRI,635,16-JUL-2025,749.4
8536536081,SUTI MILL_20055,10,MOBILEBILL,677,10-JUL-2025,792.55
1965317249,UNNAV GATE_20056,10,MOBMRI,1389,28-JUL-2025,1627.57
9391809242,UNNAV GATE_20056,10,MOBMRI,7300,15-JUL-2025,7889.53
1906172000,SHIPRI_20053,10,MOBILEBILL,1300,15-JUL-2025,1534.82
4120382000,JAIL CHOWRAHA_20051,20,SM,1924,09-JUL-2025,1924.09
6612572000,JAIL CHOWRAHA_20051,10,SM,2645,18-JUL-2025,3004.34
6386972000,RANI MAHAL_20050,10,OCR_CORAL,859,29-JUL-2025,1017.06
1231127849,MUNNA LAL POWER HOUSE_20049,10,SM,337,20-JUL-2025,678.72
9623272000,SHIPRI_20053,10,SM,1871,09-JUL-2025,2174.59
8770182000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,7641,02-JUL-2025,5827.98
5498182000,SHIPRI_20053,10,SM,704,04-JUL-2025,830.21
1149182000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,7800,06-JUL-2025,8400.99
2181280839,UNNAV GATE_20056,10,SC,6228,13-JUL-2025,5773.22
7643056093,JAIL CHOWRAHA_20051,10,MOBMRI,4722,19-JUL-2025,5206.13
0637495831,JAIL CHOWRAHA_20051,10,SM,1105,29-JUL-2025,1317.58
5568872000,MUNNA LAL POWER HOUSE_20049,10,SM,10141,31-JUL-2025,4602.35
8104472000,SHIPRI_20053,20,SM,664,21-JUL-2025,663.95
5797572000,MUNNA LAL POWER HOUSE_20049,10,SM,901,16-JUL-2025,1076.03
6800772000,SUTI MILL_20055,10,SM,10000,11-JUL-2025,21168.13
5114860038,MUNNA LAL POWER HOUSE_20049,10,SM,1994,11-JUL-2025,2321.83
0970182000,MUNNA LAL POWER HOUSE_20049,10,SM,1110,23-JUL-2025,1318.6
6659847807,SHIPRI_20053,20,SM,2361,18-JUL-2025,2337.3
7592672000,SHIPRI_20053,10,MOBILEBILL,1364,21-JUL-2025,1596.93
0349728417,UNNAV GATE_20056,10,MOBILEBILL,1679,16-JUL-2025,1938.55
3839172000,RANI MAHAL_20050,20,MOBMRI,908,11-JUL-2025,906.96
0210551938,SUTI MILL_20055,20,MOBMRI,655,16-JUL-2025,654.97
1538672000,SHIPRI_20053,10,SM,1855,05-JUL-2025,2171.63
6346300034,UNNAV GATE_20056,10,MOBMRI,4006,04-JUL-2025,1220.96
1505113410,PULIYA NO. 9_20052,10,SM,2690,08-JUL-2025,3054.52
8375117548,JAIL CHOWRAHA_20051,20,SM,1370,11-JUL-2025,1370.63
0030924528,SHIPRI_20053,10,SM,6356,05-JUL-2025,3577.55
0954298777,RANI MAHAL_20050,20,MOBMRI,6545,29-JUL-2025,2002.02
0265772000,RANI MAHAL_20050,10,OCR_CORAL,7470,10-JUL-2025,4225.18
1723872000,SHIPRI_20053,20,SM,1526,04-JUL-2025,1524.1
4375282000,MUNNA LAL POWER HOUSE_20049,10,SM,8486,10-JUL-2025,9104.53
3574172000,RANI MAHAL_20050,10,MOBILEBILL,2354,22-JUL-2025,2684.45
1908072000,JAIL CHOWRAHA_20051,10,SM,9664,18-JUL-2025,10424.29
2402182000,RANI MAHAL_20050,10,MOBILEBILL,1686,05-JUL-2025,795.02
1093272000,RANI MAHAL_20050,10,MOBILEBILL,177,30-JUL-2025,176.94
9969896307,HYDEL COLONY_20202,20,OCR_CORAL,3694,14-JUL-2025,3693.94
0789983000,RANI MAHAL_20050,60,MRI,19670,23-JUL-2025,19683.59
8517182000,UNNAV GATE_20056,10,MOBILEBILL,1526,23-JUL-2025,1789.79
9943372000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3100,11-JUL-2025,3425.44
6191089020,JAIL CHOWRAHA_20051,10,SM,2000,14-JUL-2025,1851.12
1414937723,SUTI MILL_20055,10,SM,2522,06-JUL-2025,2902.35
1840282000,PULIYA NO. 9_20052,10,SM,2808,15-JUL-2025,3200.51
6578272000,PULIYA NO. 9_20052,10,SM,1936,03-JUL-2025,2260.23
5360014243,SHIPRI_20053,10,MOBILEBILL,4594,21-JUL-2025,2099.85
0501172000,RANI MAHAL_20050,10,OCR_CORAL,3000,25-JUL-2025,1801.09
5130672000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,531,22-JUL-2025,244.35
6066792787,UNNAV GATE_20056,10,SM,1295,09-JUL-2025,1524.79
0750292870,JAIL CHOWRAHA_20051,10,SM,884,08-JUL-2025,1060.47
0614172000,JAIL CHOWRAHA_20051,20,SM,693,08-JUL-2025,699.67
7627082000,MUNNA LAL POWER HOUSE_20049,10,SM,2906,15-JUL-2025,3265.81
5984372000,SHIPRI_20053,10,MOBMRI,919,02-JUL-2025,1162.96
0920182000,SHIPRI_20053,10,SM,559,09-JUL-2025,639.77
5481478089,SUTI MILL_20055,10,MOBMRI,193,11-JUL-2025,193.27
1331705551,SUTI MILL_20055,10,MRI,1265,21-JUL-2025,2818.4
9398694044,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,18659,04-JUL-2025,2128.53
1894972000,SHIPRI_20053,10,MOBILEBILL,3283,16-JUL-2025,3498.23
6265772000,MUNNA LAL POWER HOUSE_20049,10,SM,1143,09-JUL-2025,1362.26
9492382000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1571,11-JUL-2025,1811.67
7123557288,SHIPRI_20053,20,SM,935,09-JUL-2025,934.61
6364182000,RANI MAHAL_20050,10,MRI,1375,12-JUL-2025,1603.91
4925472000,RANI MAHAL_20050,10,SM,1690,16-JUL-2025,1980.8
8223972000,MUNNA LAL POWER HOUSE_20049,20,OCR_CORAL,1098,22-JUL-2025,1088.49
9725200372,UNNAV GATE_20056,10,SM,1963,12-JUL-2025,2296.35
0097457079,PULIYA NO. 9_20052,10,MOBMRI,3050,04-JUL-2025,2619.71
6530964946,SHIPRI_20053,20,MOBMRI,1024,08-JUL-2025,1022.74
0227543000,JAIL CHOWRAHA_20051,20,MRI,25878,28-JUL-2025,25877.84
7283198052,RANI MAHAL_20050,10,SM,376,04-JUL-2025,722.11
0560182000,RANI MAHAL_20050,20,OCR_CORAL,1726,09-JUL-2025,1726.58
5587407658,UNNAV GATE_20056,10,SM,499,21-JUL-2025,325.28
1293572000,JAIL CHOWRAHA_20051,20,SM,1676,17-JUL-2025,1675.75
5656527903,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,963,05-JUL-2025,1153.66
3393272000,UNNAV GATE_20056,10,MOBILEBILL,1713,24-JUL-2025,1997.49
9158062411,MUNNA LAL POWER HOUSE_20049,20,MOBILEBILL,2476,24-JUL-2025,1323.61
5269282000,JAIL CHOWRAHA_20051,10,MOBMRI,882,24-JUL-2025,1062.41
5713337244,UNNAV GATE_20056,10,MOBMRI,514,08-JUL-2025,608.24
0643692849,UNNAV GATE_20056,10,SM,7627,25-JUL-2025,6202.49
0452942164,SHIPRI_20053,20,MRI,33284,11-JUL-2025,10975.22
3473872000,JAIL CHOWRAHA_20051,10,SM,3267,04-JUL-2025,3647.04
6698082000,MUNNA LAL POWER HOUSE_20049,10,SM,2082,08-JUL-2025,2414.1
2373972000,RANI MAHAL_20050,10,MOBMRI,685,22-JUL-2025,803.41
5650972000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,1589,28-JUL-2025,1811.87
0935182000,SHIPRI_20053,10,MOBILEBILL,959,18-JUL-2025,1111.56
0079072000,SHIPRI_20053,10,,377,21-JUL-2025,382.54
5142092039,MUNNA LAL POWER HOUSE_20049,20,MOBILEBILL,8239,14-JUL-2025,3907.67
8629472000,MUNNA LAL POWER HOUSE_20049,11,MRB,31923,21-JUL-2025,33712.06
0295772000,PULIYA NO. 9_20052,10,SM,373,15-JUL-2025,168.54
4329472000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,2251,13-JUL-2025,2600.46
8105272000,SHIPRI_20053,10,MOBILEBILL,1543,17-JUL-2025,1736.33
9150172000,RANI MAHAL_20050,10,MOBMRI,1385,28-JUL-2025,1634.91
4475897463,SHIPRI_20053,10,SM,1741,25-JUL-2025,2035.4
9969572000,SUTI MILL_20055,10,MOBILEBILL,875,26-JUL-2025,362.41
0052789244,UNNAV GATE_20056,10,MOBMRI,284,13-JUL-2025,563.85
7414533829,UNNAV GATE_20056,10,SM,2559,15-JUL-2025,3016
5909537519,UNNAV GATE_20056,10,SM,2245,21-JUL-2025,2683.37
5377772000,SHIPRI_20053,10,SM,1923,05-JUL-2025,2257.24
4928182000,SHIPRI_20053,10,SM,803,14-JUL-2025,820.55
5483972000,UNNAV GATE_20056,10,MOBILEBILL,4040,19-JUL-2025,4469.41
7525472000,JAIL CHOWRAHA_20051,10,MOBMRI,5364,23-JUL-2025,2288.21
2366486775,PULIYA NO. 9_20052,10,SM,1364,08-JUL-2025,1614.47
7951282000,SHIPRI_20053,10,SC,5220,13-JUL-2025,-41.03
5840364929,SUTI MILL_20055,10,MOBMRI,1953,22-JUL-2025,1078.52
5979072000,MUNNA LAL POWER HOUSE_20049,10,SM,1770,15-JUL-2025,2071.48
2735769613,RANI MAHAL_20050,10,SM,2720,26-JUL-2025,3086.23
5204372000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,3574,15-JUL-2025,3090.19
8590572000,SHIPRI_20053,10,SM,7724,15-JUL-2025,8330.59
2357999379,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,2956,15-JUL-2025,3285.57
8217372000,SHIPRI_20053,10,SM,1094,11-JUL-2025,1307.18
1402462917,RANI MAHAL_20050,10,SM,1443,08-JUL-2025,1713.84
1688124315,RANI MAHAL_20050,10,SM,3859,14-JUL-2025,4284.71
9050195228,PULIYA NO. 9_20052,10,MOBMRI,1863,07-JUL-2025,1508.04
9726572000,JAIL CHOWRAHA_20051,10,SM,766,01-JUL-2025,916.25
3435811814,SHIPRI_20053,10,MOBMRI,309,16-JUL-2025,630.52
4347472000,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,5602,04-JUL-2025,6089.55
2169912557,UNNAV GATE_20056,10,MOBMRI,364.45,15-JUL-2025,809.78
4685472000,SHIPRI_20053,10,SM,7657,02-JUL-2025,8508.97
2676082000,MUNNA LAL POWER HOUSE_20049,10,SM,1170,15-JUL-2025,510.59
3377572000,RANI MAHAL_20050,10,SM,1135,17-JUL-2025,1349.16
3003372000,SUTI MILL_20055,10,MOBMRI,2315,09-JUL-2025,2703.23
7861372000,RANI MAHAL_20050,10,SM,578,19-JUL-2025,639.16
9027746888,SHIPRI_20053,10,SM,4172,14-JUL-2025,4624.27
7132172000,RANI MAHAL_20050,10,OCR_CORAL,1180,15-JUL-2025,336.23
0192672000,PULIYA NO. 9_20052,10,SM,4224,18-JUL-2025,4621.3
3644172000,SHIPRI_20053,10,SM,1583,15-JUL-2025,1861.44
7406572000,JAIL CHOWRAHA_20051,20,SM,4163,24-JUL-2025,4167.52
6665372000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,2969,12-JUL-2025,3332.67
1374218446,SUTI MILL_20055,H21T,MRI,210305,20-JUL-2025,210098.9
6256672000,SUTI MILL_20055,10,SM,5070,14-JUL-2025,5547.69
5351154762,RANI MAHAL_20050,20,MOBILEBILL,564,06-JUL-2025,561.03
7839182000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3684,14-JUL-2025,4055.04
5712472000,JAIL CHOWRAHA_20051,20,SM,6680,12-JUL-2025,6687.52
0935772000,SHIPRI_20053,10,SM,2830,29-JUL-2025,3202.38
5140672000,SHIPRI_20053,10,OCR_CORAL,1264,05-JUL-2025,1491.49
7598182000,PULIYA NO. 9_20052,10,SM,6818,09-JUL-2025,7359.74
4471695445,MUNNA LAL POWER HOUSE_20049,20,SM,585,22-JUL-2025,584.38
3144905717,JAIL CHOWRAHA_20051,20,SM,924,10-JUL-2025,924.39
4517149000,MUNNA LAL POWER HOUSE_20049,20,MOBILEBILL,1337,17-JUL-2025,777.77
7439182000,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,4088,15-JUL-2025,4472.31
3488751683,MUNNA LAL POWER HOUSE_20049,10,SM,3758,31-JUL-2025,4173.16
6413662756,MUNNA LAL POWER HOUSE_20049,10,OCR_CORAL,1649,05-JUL-2025,1913.55
3083599806,SUTI MILL_20055,10,MOBMRI,4550,22-JUL-2025,1332.63
5238863249,RANI MAHAL_20050,10,SM,3742,16-JUL-2025,1722.9
7132201009,SHIPRI_20053,10,MOBILEBILL,351,26-JUL-2025,697.46
4728058630,SHIPRI_20053,10,MOBILEBILL,1176,10-JUL-2025,1382.59
9582864919,MUNNA LAL POWER HOUSE_20049,10,MOBMRI,1408,28-JUL-2025,1638.54
5291016624,RANI MAHAL_20050,10,MOBILEBILL,4909,08-JUL-2025,5368.83
1908872000,UNNAV GATE_20056,10,MOBILEBILL,1490,09-JUL-2025,1741.76
2115979843,UNNAV GATE_20056,10,SM,1726,15-JUL-2025,2015.22
3299872000,SUTI MILL_20055,10,SM,3315,08-JUL-2025,3731.39
4238942324,UNNAV GATE_20056,10,MOBILEBILL,760,22-JUL-2025,899.17
3436314795,UNNAV GATE_20056,10,MOBMRI,531,16-JUL-2025,287.74
5152750516,RANI MAHAL_20050,10,MOBMRI,2825,10-JUL-2025,3204.51
0976082000,MUNNA LAL POWER HOUSE_20049,10,MOBILEBILL,3295,04-JUL-2025,3823.69
8612572000,SHIPRI_20053,10,OCR_CORAL,828,07-JUL-2025,981.41
